"Plot Title: HOBO_Flume1_20240630"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 9786142, SEN S/N: 9786142)","Coupler Attached (LGR S/N: 9786142)","Host Connected (LGR S/N: 9786142)","Stopped (LGR S/N: 9786142)","End Of File (LGR S/N: 9786142)"
1,06/30/24 12:30:00 PM,27.272,,,,
2,06/30/24 12:35:00 PM,27.272,,,,
3,06/30/24 12:40:00 PM,27.173,,,,
4,06/30/24 12:45:00 PM,27.173,,,,
5,06/30/24 12:50:00 PM,27.173,,,,
6,06/30/24 12:55:00 PM,27.075,,,,
7,06/30/24 01:00:00 PM,27.075,,,,
8,06/30/24 01:05:00 PM,27.075,,,,
9,06/30/24 01:10:00 PM,27.075,,,,
10,06/30/24 01:15:00 PM,27.075,,,,
11,06/30/24 01:20:00 PM,27.075,,,,
12,06/30/24 01:25:00 PM,26.977,,,,
13,06/30/24 01:30:00 PM,26.977,,,,
14,06/30/24 01:35:00 PM,26.977,,,,
15,06/30/24 01:40:00 PM,26.977,,,,
16,06/30/24 01:45:00 PM,26.977,,,,
17,06/30/24 01:50:00 PM,26.977,,,,
18,06/30/24 01:55:00 PM,26.879,,,,
19,06/30/24 02:00:00 PM,26.879,,,,
20,06/30/24 02:05:00 PM,26.879,,,,
21,06/30/24 02:10:00 PM,26.879,,,,
22,06/30/24 02:15:00 PM,26.879,,,,
23,06/30/24 02:20:00 PM,26.879,,,,
24,06/30/24 02:25:00 PM,26.879,,,,
25,06/30/24 02:30:00 PM,26.879,,,,
26,06/30/24 02:35:00 PM,26.781,,,,
27,06/30/24 02:40:00 PM,26.781,,,,
28,06/30/24 02:45:00 PM,26.781,,,,
29,06/30/24 02:50:00 PM,26.781,,,,
30,06/30/24 02:55:00 PM,26.781,,,,
31,06/30/24 03:00:00 PM,26.781,,,,
32,06/30/24 03:05:00 PM,26.781,,,,
33,06/30/24 03:10:00 PM,26.781,,,,
34,06/30/24 03:15:00 PM,26.781,,,,
35,06/30/24 03:20:00 PM,26.781,,,,
36,06/30/24 03:25:00 PM,26.781,,,,
37,06/30/24 03:30:00 PM,26.781,,,,
38,06/30/24 03:35:00 PM,26.683,,,,
39,06/30/24 03:40:00 PM,26.683,,,,
40,06/30/24 03:45:00 PM,26.683,,,,
41,06/30/24 03:50:00 PM,26.683,,,,
42,06/30/24 03:55:00 PM,26.683,,,,
43,06/30/24 04:00:00 PM,26.683,,,,
44,06/30/24 04:05:00 PM,26.683,,,,
45,06/30/24 04:10:00 PM,26.683,,,,
46,06/30/24 04:15:00 PM,26.683,,,,
47,06/30/24 04:20:00 PM,26.683,,,,
48,06/30/24 04:25:00 PM,26.683,,,,
49,06/30/24 04:30:00 PM,26.683,,,,
50,06/30/24 04:35:00 PM,26.683,,,,
